SEQN,timezone,duration_hours,mean_lux,mean_daytime_lux,mean_nighttime_lux,time_above_threshold,M10,L5,RA
69537,UTC,192.08333333333334,285.27717403873953,531.7904015020221,5.079633487654321,0.0,559.7895679012346,0.0,1.0
66121,UTC,192.08333333333334,174.07647875108412,329.5836221837088,8.413124999999999,0.0,392.5994641203704,0.0,1.0
64675,UTC,192.08333333333334,123.9867100318011,223.4328336221837,24.418622685185188,0.0,248.61264891975307,0.04529166666666667,0.9996357110771541
64446,UTC,192.08333333333334,168.9738320323793,327.912547660312,0.3064699074074074,0.0,377.30949961419753,0.023798611111111107,0.9998738589399715
68570,UTC,192.08333333333334,139.58231228153173,275.69668872433175,2.669074074074074,15.0,326.97314085297415,0.005902777777777777,0.9999638950697741
69295,UTC,192.08333333333334,107.1697340271755,209.86350983796294,3.3947844495765973,0.0,244.33295833333332,0.12018055555555554,0.9990167395182422
63832,UTC,192.08333333333334,78.5211607400983,155.36392361111115,1.9113548883756732,0.0,185.87938888888888,0.007076388888888888,0.999923863322934
70268,UTC,192.08333333333334,184.71313529921943,358.39962094907406,12.709888375673595,10.0,405.3843298611111,5.2589444444444435,0.974386798598672
66494,UTC,192.08333333333334,190.9754336513443,378.4780271519353,2.131832561728395,5.0,451.4664066358025,0.1762638888888889,0.9992194542261291
67330,UTC,192.08333333333334,61.178936108701926,120.90399594907406,1.1018629715165513,0.0,143.3007326388889,0.0,1.0
